Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,-31.5,-69.5,65.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-31.5,-69.0,61.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-31.5,-68.5,55.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-31.46,-67.33,45.0,,-,,,,,,,,,America_South,Maksymowicz2007,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-31.4399,136.2912,45.39,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-31.27,-65.22,37.5,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-31.195,139.3886,44.89028,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-31.19,-66.77,49.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-31.17,120.23,35.5,,-,,,,,,,,,GSC_global_database,74M.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-31.1009,135.877,47.17,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-31.06,-67.3,52.5,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-31.03,-71.24,32.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-31.0,-71.2,50.0,,-,,,,,,,,,America_South,Heit2008,Stephenson 2024,RF_other,S_to_P,,,,,,,
,,-31.0,-69.5,67.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-31.0,-69.0,62.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-31.0,-68.5,61.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-31.0,-68.0,56.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.997,134.9738,44.5,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.9951,136.9082,45.39,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.99,121.16,34.0,,-,,,,,,,,,GSC_global_database,74M.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-30.98,-69.58,58.0,,-,,,,,,,,,America_South,McGlashan2008,Stephenson 2024,RF_other,forward_model,,,,,,,
,,-30.9502,137.4188,47.17,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.95,123.87,37.4,,-,,,,,,,,,GSC_global_database,61S.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-30.9388,135.4868,46.28,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.93,-68.47,52.0,,-,,,,,,,,,America_South,McGlashan2008,Stephenson 2024,RF_other,forward_model,,,,,,,
,,-30.9024,136.3277,45.39,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.9,138.46,39.0,,-,,,,,,,,,GSC_global_database,81S.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,-30.83,-68.95,60.6,,-,,,,,,,,,America_South,Ammirati2013,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.8,-66.64,46.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.79,-69.76,61.0,,-,,,,,,,,,America_South,McGlashan2008,Stephenson 2024,RF_other,forward_model,,,,,,,
,,-30.78,122.07,34.0,,-,,,,,,,,,GSC_global_database,74M.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-30.6841,139.334,45.39,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.68,-67.52,55.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.661,134.5141,43.56126,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.61,25.5,35.5,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-30.5741,135.9573,44.5,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.5262,135.0268,47.12126,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.5086,133.5027,53.4,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.5,-71.5,33.0,,-,,,,,,,,,America_South,Gilbert2006,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-70.5,55.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-70.0,71.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-69.0,60.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-68.7,61.0,,-,,,,,,,,,America_South,Gilbert2006,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-68.5,58.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-68.3,60.0,,-,,,,,,,,,America_South,Gilbert2006,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-67.8,55.0,,-,,,,,,,,,America_South,Gilbert2006,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-66.7,40.0,,-,,,,,,,,,America_South,Gilbert2006,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-66.2,39.0,,-,,,,,,,,,America_South,Gilbert2006,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-65.6,35.0,,-,,,,,,,,,America_South,Gilbert2006,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-65.1,35.0,,-,,,,,,,,,America_South,Gilbert2006,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.5,-64.5,34.0,,-,,,,,,,,,America_South,Gilbert2006,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.4974,135.4589,47.17,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.4952,136.5042,43.61,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.4,-66.53,38.2,,-,,,,,,,,,GSC_global_database,06G.1,Stephenson 2024,RF_other,unknown,,,,,,,
,,-30.4,-66.5,40.0,,-,,,,,,,,,America_South,Heit2008,Stephenson 2024,RF_other,S_to_P,,,,,,,
,,-30.38,-66.54,39.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.35,-55.2,42.6,,-,,,,,,,,,America_South,Cedraz2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-30.34,130.32,40.0,,-,,,,,,,,,GSC_global_database,74F.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-30.3368,137.6023,49.84,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.3,-69.8,63.0,,-,,,,,,,,,America_South,Heit2008,Stephenson 2024,RF_other,S_to_P,,,,,,,
,,-30.3,-67.75,41.0,,-,,,,,,,,,America_South,Heit2008,Stephenson 2024,RF_other,S_to_P,,,,,,,
,,-30.2996,134.5345,46.28,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.28,-67.74,54.5,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.22,131.4,37.4,,-,,,,,,,,,GSC_global_database,58B.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-30.2,-68.7,72.0,,-,,,,,,,,,America_South,Heit2008,Stephenson 2024,RF_other,S_to_P,,,,,,,
,,-30.2,-67.3,43.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.1934,134.6285,36.55,,-,,,,,,,,,Australia,Sippl2016,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-30.16,-67.84,55.5,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.14,-68.54,56.0,,-,,,,,,,,,GSC_global_database,06G.1,Stephenson 2024,RF_other,unknown,,,,,,,
,,-30.0524,135.5218,45.39,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.0522,137.078,47.17,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.025,135.9991,42.3665,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.0096,133.4994,49.84,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-30.0,-71.0,47.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.0,-70.5,55.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.0,-70.0,72.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.0,-69.5,70.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.0,-69.0,60.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.0,-68.5,59.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-30.0,-68.0,57.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-29.9992,138.5029,44.5,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-29.9956,139.0029,45.39,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-29.9927,135.0011,48.06,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-29.9873,138.0055,42.72,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-29.9706,136.446,41.83,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-29.93,-67.12,42.5,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-29.84,-67.58,46.0,,-,,,,,,,,,America_South,McGlashan2008,Stephenson 2024,RF_other,forward_model,,,,,,,
,,-29.78,17.83,41.1,,-,,,,,,,,,GSC_global_database,90G.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-29.77,17.86,42.0,,-,,,,,,,,,Africa,Green1990,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-29.75,-64.02,35.2,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-29.72,19.26,41.1,,-,,,,,,,,,GSC_global_database,90G.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-29.671,-56.624,40.7,,1.75,,,,,,,,,America_South,Cedraz2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-29.67,22.76,43.0,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-29.526,135.4793,44.5,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-29.5254,133.998,49.84,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-29.52,18.51,41.1,,-,,,,,,,,,GSC_global_database,90G.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-29.52,18.53,41.0,,-,,,,,,,,,Africa,Green1990,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-29.5042,133.5096,50.73,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-29.4664,134.9962,45.39,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-29.46,-64.05,34.5,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-29.24,19.24,41.0,,-,,,,,,,,,Africa,Green1990,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-29.15,-64.07,35.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-29.01,19.93,41.1,,-,,,,,,,,,GSC_global_database,90G.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-28.99,19.96,40.0,,-,,,,,,,,,Africa,Green1990,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-28.95,148.15,40.0,,-,,,,,,,,,GSC_global_database,76G.3,Stephenson 2024,Refraction,S_reversed,,,,,,,
,,-28.8,-66.25,39.0,,-,,,,,,,,,America_South,Gans2011,Stephenson 2024,RF_other,CCP_stack,,,,,,,
,,-28.79,24.93,35.5,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-28.78,20.48,41.1,,-,,,,,,,,,GSC_global_database,90G.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-28.78,20.5,40.0,,-,,,,,,,,,Africa,Green1990,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-28.62,24.63,35.5,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-28.61,-49.558,38.13,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-28.61,25.26,36.0,,-,,,,,,,,,Africa,Midzi2001,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-28.54,24.68,38.0,,-,,,,,,,,,Africa,Kgaswane2009,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-28.43,24.63,35.5,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-28.38,24.59,40.5,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-28.36,21.25,40.5,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-28.32,27.62,37.5,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-28.23664,135.89865,39.422,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-28.15,26.84,36.0,,-,,,,,,,,,GSC_global_database,61S.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-28.08,-55.984,41.6,,1.76,,,,,,,,,America_South,Cedraz2019,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-28.06,143.43,39.05,,-,,,,,,,,,GSC_global_database,86F.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-28.0,153.0,33.0,,-,,,,,,,,,GSC_global_database,88C.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-27.901,-67.629,55.7,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.88,24.24,38.0,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-27.8676,136.30335,46.677,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-27.85,25.13,38.0,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-27.833,-68.098,58.8,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.8,-68.84,70.0,,-,,,,,,,,,America_South,McGlashan2008,Stephenson 2024,RF_other,forward_model,,,,,,,
,,-27.708,-67.625,56.4,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.641,-66.598,49.9,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.569,-67.613,56.7,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.508,-67.147,53.6,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.5,140.9,40.4,,-,,,,,,,,,GSC_global_database,69T.1,Stephenson 2024,Refraction,S_reversed,,,,,,,
,,-27.488,-69.257,59.4,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.48,-67.603,57.0,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.444,-67.694,57.7,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.424,-68.144,59.6,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.3482,135.9046,35.0,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.34817,135.90461,37.135,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-27.341,-66.37,50.1,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.336,-67.774,58.5,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.3283,138.77,38.868,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-27.3199,144.3472,37.7,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.3175,135.7138,40.8,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.3093,135.3378,44.9,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.309,135.1602,46.6,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.3081,143.028,37.0,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.308,-52.341,44.2,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-27.3059,141.7822,36.3,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.3035,133.6345,46.8,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.286,135.5086,44.2,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.2795,134.9756,47.2,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.2772,133.8012,46.8,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.2692,133.9777,45.8,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.2614,134.1508,44.6,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.24,144.33,39.05,,-,,,,,,,,,GSC_global_database,86F.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-27.2316,134.81,47.1,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.1833,134.3017,44.6,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.18,25.33,38.0,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-27.1678,134.6501,46.3,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.1617,134.4747,45.4,,-,,,,,,,,,Australia,Liang2020,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.1525,143.8063,36.0,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.1505,145.099,40.4,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.1461,146.4915,41.3,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.1375,142.3724,36.1,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-27.112,-66.944,53.0,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.111,-68.09,60.0,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.051,-67.688,59.0,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-27.02,29.09,40.5,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-27.0,132.0,40.2,,-,,,,,,,,,GSC_global_database,69T.1,Stephenson 2024,Refraction,S_reversed,,,,,,,
,,-26.93,23.04,42.21,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-26.9297,117.6008,36.0,,-,,,,,,,,,Australia,Reading2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-26.91,-68.767,58.4,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-26.91,25.69,42.7,,-,,,,,,,,,GSC_global_database,61S.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-26.91,147.42,37.01,,-,,,,,,,,,GSC_global_database,87F.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,-26.906,-68.552,59.0,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-26.89,147.15,36.01,,-,,,,,,,,,GSC_global_database,87F.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,-26.881,-68.666,58.6,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-26.88,30.13,38.0,,-,,,,,,,,,Africa,Kgaswane2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-26.851,-68.277,59.6,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-26.8384,145.623,39.8,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-26.8264,141.5488,36.8,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-26.8145,144.281,40.6,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-26.8112,142.8826,37.4,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-26.6335,144.7603,39.6,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-26.62,30.05,36.6,,-,,,,,,,,,GSC_global_database,61S.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-26.604,142.1333,35.6,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-26.6,142.49,36.2,,-,,,,,,,,,GSC_global_database,84F.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-26.6,144.04,39.75,,-,,,,,,,,,GSC_global_database,84F.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-26.6,144.56,39.25,,-,,,,,,,,,GSC_global_database,84F.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-26.59,143.08,36.2,,-,,,,,,,,,GSC_global_database,84F.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,-26.54,-69.021,55.8,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-26.5202,143.3849,37.3,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-26.5186,146.0603,42.2,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-26.5,146.0,34.0,,-,,,,,,,,,GSC_global_database,69T.1,Stephenson 2024,Refraction,S_reversed,,,,,,,
,,-26.3895,117.1849,36.0,,-,,,,,,,,,Australia,Reading2012,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-26.331,-57.331,34.22,,-,,,,,,,,,America_South,Assumpcao2013,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,-26.3257,139.4905,41.966,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-26.319,143.9285,39.4,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-26.2943,145.1919,37.7,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-26.27,142.6262,36.6,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-26.157,-69.237,52.4,,-,,,,,,,,,America_South,Heit2014,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-26.1459,133.295,55.65,,-,,,,,,,,,Australia,Sippl2016,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,-26.1281,137.59248,42.416,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-25.99184,137.14548,40.988,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-25.98769,135.32477,38.061,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-25.98406,136.37827,36.554,,-,,,,,,,,,Australia,Agrawal2023,Stephenson 2024,RF_other,-,,,,,,,
,,-25.9677,143.1147,38.3,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-25.9603,145.7303,42.3,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-25.9378,141.8491,36.6,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
,,-25.935,144.4499,41.4,,-,,,,,,,,,Australia,KennettLiang2021,Stephenson 2024,RF_other,autocorrelation,,,,,,,
